sku,brand,name,photo_url,price,cost,diameter,width,bolt_pattern,model,model_other,color,backspacing,offset,center_bore,load_rating,exposed_lugs,material,structure,style,number_of_spokes,year_introduced
AFTEF20G24-1-21,American Force,AFW F20 ATOM SS,https://images.wheelpros.com/hAW0201.png,2914.60,2185.96,"20""","12""",8x180,,,,,,124.1,3500,,,,,,
AFTEF20R78-1-21,American Force,AFW F20 ATOM SS,https://images.wheelpros.com/hAW0201.png,2914.60,2185.96,"20""","12""",6x5.5,,,,,,78.1,3500,,,,,,
AFTEF20W87-1-21,American Force,AFW F20 ATOM SS,https://images.wheelpros.com/hAW0201.png,2914.60,2185.96,"20""","12""",6x135,,,,,,87.1,3500,,,,,,
AFTF09D22-1-21,American Force,AFW 09 LIBERTY SS,https://images.wheelpros.com/hAW0091.png,3351.60,2513.72,"20""","14""",8x6.5,,,,,,122,3500,,,,,,
AFTF09F25-1-21,American Force,AFW 09 LIBERTY SS,https://images.wheelpros.com/hAW0091.png,3351.60,2513.72,"20""","14""",8x170,,,,,,125.2,3500,,,,,,
AFTF09G24-1-21,American Force,AFW 09 LIBERTY SS,https://images.wheelpros.com/hAW0091.png,3351.60,2513.72,"20""","14""",8x180,,,,,,124.1,3500,,,,,,
AFTF09R78-1-21,American Force,AFW 09 LIBERTY SS,https://images.wheelpros.com/hAW0091.png,3351.60,2513.72,"20""","14""",6x5.5,,,,,,78.1,3500,,,,,,
AFTF09W87-1-21,American Force,AFW 09 LIBERTY SS,https://images.wheelpros.com/hAW0091.png,3351.60,2513.72,"20""","14""",6x135,,,,,,87.1,3500,,,,,,
AFTF11D22-1-21,American Force,AFW 11 INDEPENDENCE SS,https://images.wheelpros.com/hAW0111.png,3351.60,2513.72,"20""","14""",8x6.5,,,,,,122,3500,,,,,,
AFTF11F25-1-21,American Force,AFW 11 INDEPENDENCE SS,https://images.wheelpros.com/hAW0111.png,3351.60,2513.72,"20""","14""",8x170,,,,,,125.2,3500,,,,,,
AFTF11G24-1-21,American Force,AFW 11 INDEPENDENCE SS,https://images.wheelpros.com/hAW0111.png,3351.60,2513.72,"20""","14""",8x180,,,,,,124.1,3500,,,,,,
AFTF11R78-1-21,American Force,AFW 11 INDEPENDENCE SS,https://images.wheelpros.com/hAW0111.png,3351.60,2513.72,"20""","14""",6x5.5,,,,,,78.1,3500,,,,,,
AFTF11W87-1-21,American Force,AFW 11 INDEPENDENCE SS,https://images.wheelpros.com/hAW0111.png,3351.60,2513.72,"20""","14""",6x135,,,,,,87.1,3500,,,,,,
AFTFB02D22-1-21,American Force,AFW B02 TRAX SS,https://images.wheelpros.com/hAW0021.png,3351.60,2513.72,"20""","14""",8x6.5,,,,,,122,3500,,,,,,
AFTFB02F25-1-21,American Force,AFW B02 TRAX SS,https://images.wheelpros.com/hAW0021.png,3351.60,2513.72,"20""","14""",8x170,,,,,,125.2,3500,,,,,,
AFTFB02G24-1-21,American Force,AFW B02 TRAX SS,https://images.wheelpros.com/hAW0021.png,3351.60,2513.72,"20""","14""",8x180,,,,,,124.1,3500,,,,,,
AFTFB02R78-1-21,American Force,AFW B02 TRAX SS,https://images.wheelpros.com/hAW0021.png,3351.60,2513.72,"20""","14""",6x5.5,,,,,,78.1,3500,,,,,,
AFTFB02W87-1-21,American Force,AFW B02 TRAX SS,https://images.wheelpros.com/hAW0021.png,3351.60,2513.72,"20""","14""",6x135,,,,,,87.1,3500,,,,,,
AFTFF20D22-1-21,American Force,AFW F20 ATOM SS,https://images.wheelpros.com/hAW0201.png,3351.60,2513.72,"20""","14""",8x6.5,,,,,,122,3500,,,,,,
AFTFF20F25-1-21,American Force,AFW F20 ATOM SS,https://images.wheelpros.com/hAW0201.png,3351.60,2513.72,"20""","14""",8x170,,,,,,125.2,3500,,,,,,
AFTFF20G24-1-21,American Force,AFW F20 ATOM SS,https://images.wheelpros.com/hAW0201.png,3351.60,2513.72,"20""","14""",8x180,,,,,,124.1,3500,,,,,,
AFTFF20R78-1-21,American Force,AFW F20 ATOM SS,https://images.wheelpros.com/hAW0201.png,3351.60,2513.72,"20""","14""",6x5.5,,,,,,78.1,3500,,,,,,
AFTFF20W87-1-21,American Force,AFW F20 ATOM SS,https://images.wheelpros.com/hAW0201.png,3351.60,2513.72,"20""","14""",6x135,,,,,,87.1,3500,,,,,,
AFTG09D22-1-21,American Force,AFW 09 LIBERTY SS,https://images.wheelpros.com/hAW0091.png,2952.60,2214.44,"22""","10""",8x6.5,,,,,,122,3500,,,,,,
AFTG09F25-1-21,American Force,AFW 09 LIBERTY SS,https://images.wheelpros.com/hAW0091.png,2952.60,2214.44,"22""","10""",8x170,,,,,,125.2,3500,,,,,,
AFTG09G24-1-21,American Force,AFW 09 LIBERTY SS,https://images.wheelpros.com/hAW0091.png,2952.60,2214.44,"22""","10""",8x180,,,,,,124.1,3500,,,,,,
AFTG09R78-1-21,American Force,AFW 09 LIBERTY SS,https://images.wheelpros.com/hAW0091.png,2952.60,2214.44,"22""","10""",6x5.5,,,,,,78.1,3500,,,,,,
AFTG09S72-1-21,American Force,AFW 09 LIBERTY SS,https://images.wheelpros.com/hAW0091.png,2952.60,2214.44,"22""","10""",5x5.0,,,,,,71.5,3500,,,,,,
AFTG11D22-1-21,American Force,AFW 11 INDEPENDENCE SS,https://images.wheelpros.com/hAW0111.png,2952.60,2214.44,"22""","10""",8x6.5,,,,,,122,3640,,,,,,
AFTG11F25-1-21,American Force,AFW 11 INDEPENDENCE SS,https://images.wheelpros.com/hAW0111.png,2952.60,2214.44,"22""","10""",8x170,,,,,,125.2,3640,,,,,,
AFTG11G24-1-21,American Force,AFW 11 INDEPENDENCE SS,https://images.wheelpros.com/hAW0111.png,2952.60,2214.44,"22""","10""",8x180,,,,,,124.1,3640,,,,,,
AFTG11R78-1-21,American Force,AFW 11 INDEPENDENCE SS,https://images.wheelpros.com/hAW0111.png,2952.60,2214.44,"22""","10""",6x5.5,,,,,,78.1,2500,,,,,,
AFTG11S72-1-21,American Force,AFW 11 INDEPENDENCE SS,https://images.wheelpros.com/hAW0111.png,2952.60,2214.44,"22""","10""",5x5.0,,,,,,71.5,2500,,,,,,
AFTG11W87-1-21,American Force,AFW 11 INDEPENDENCE SS,https://images.wheelpros.com/hAW0111.png,2952.60,2214.44,"22""","10""",6x135,,,,,,87.1,2500,,,,,,
AFTG74LD22-1-21,American Force,AFW 74 OCTANE SS,https://images.wheelpros.com/hAW0741L.png,2952.60,2214.44,"22""","10""",8x6.5,,,,,,122,3640,,,,,,
AFTG74LF25-1-21,American Force,AFW 74 OCTANE SS,https://images.wheelpros.com/hAW0741L.png,2952.60,2214.44,"22""","10""",8x170,,,,,,125.2,3640,,,,,,
AFTG74LG24-1-21,American Force,AFW 74 OCTANE SS,https://images.wheelpros.com/hAW0741L.png,2952.60,2214.44,"22""","10""",8x180,,,,,,124.1,3640,,,,,,
AFTG74LR78-1-21,American Force,AFW 74 OCTANE SS,https://images.wheelpros.com/hAW0741L.png,2952.60,2214.44,"22""","10""",6x5.5,,,,,,78.1,2500,,,,,,
AFTG74LS72-1-21,American Force,AFW 74 OCTANE SS,https://images.wheelpros.com/hAW0741L.png,2952.60,2214.44,"22""","10""",5x5.0,,,,,,71.5,2500,,,,,,
AFTG74LW87-1-21,American Force,AFW 74 OCTANE SS,https://images.wheelpros.com/hAW0741L.png,2952.60,2214.44,"22""","10""",6x135,,,,,,87.1,2500,,,,,,
AFTG76LD22-1-21,American Force,AFW 76 BLADE SS,https://images.wheelpros.com/hAW0761L.png,2952.60,2214.44,"22""","10""",8x6.5,,,,,,122,3640,,,,,,
AFTG76LF25-1-21,American Force,AFW 76 BLADE SS,https://images.wheelpros.com/hAW0761L.png,2952.60,2214.44,"22""","10""",8x170,,,,,,125.2,3640,,,,,,
AFTG76LG24-1-21,American Force,AFW 76 BLADE SS,https://images.wheelpros.com/hAW0761L.png,2952.60,2214.44,"22""","10""",8x180,,,,,,124.1,3640,,,,,,
AFTG76LR78-1-21,American Force,AFW 76 BLADE SS,https://images.wheelpros.com/hAW0761L.png,2952.60,2214.44,"22""","10""",6x5.5,,,,,,78.1,2500,,,,,,
AFTG76LS72-1-21,American Force,AFW 76 BLADE SS,https://images.wheelpros.com/hAW0761L.png,2952.60,2214.44,"22""","10""",5x5.0,,,,,,71.5,2500,,,,,,
AFTG76LW87-1-21,American Force,AFW 76 BLADE SS,https://images.wheelpros.com/hAW0761L.png,2952.60,2214.44,"22""","10""",6x135,,,,,,87.1,2500,,,,,,
AFTGB02D22-1-21,American Force,AFW B02 TRAX SS,https://images.wheelpros.com/hAW0021.png,2952.60,2214.44,"22""","10""",8x6.5,,,,,,122,3640,,,,,,
AFTGB02F25-1-21,American Force,AFW B02 TRAX SS,https://images.wheelpros.com/hAW0021.png,2952.60,2214.44,"22""","10""",8x170,,,,,,125.2,3640,,,,,,
AFTGB02G24-1-21,American Force,AFW B02 TRAX SS,https://images.wheelpros.com/hAW0021.png,2952.60,2214.44,"22""","10""",8x180,,,,,,124.1,3640,,,,,,
AFTGB02R78-1-21,American Force,AFW B02 TRAX SS,https://images.wheelpros.com/hAW0021.png,2952.60,2214.44,"22""","10""",6x5.5,,,,,,78.1,2500,,,,,,
AFTGB02S72-1-21,American Force,AFW B02 TRAX SS,https://images.wheelpros.com/hAW0021.png,2952.60,2214.44,"22""","10""",5x5.0,,,,,,71.5,2500,,,,,,
AFTGB02W87-1-21,American Force,AFW B02 TRAX SS,https://images.wheelpros.com/hAW0021.png,2952.60,2214.44,"22""","10""",6x135,,,,,,87.1,2500,,,,,,
AFTGF20D22-1-21,American Force,AFW F20 ATOM SS,https://images.wheelpros.com/hAW0201.png,2952.60,2214.44,"22""","10""",8x6.5,,,,,,122,3500,,,,,,
AFTGF20F25-1-21,American Force,AFW F20 ATOM SS,https://images.wheelpros.com/hAW0201.png,2952.60,2214.44,"22""","10""",8x170,,,,,,125.2,3500,,,,,,
AFTGF20G24-1-21,American Force,AFW F20 ATOM SS,https://images.wheelpros.com/hAW0201.png,2952.60,2214.44,"22""","10""",8x180,,,,,,124.1,3500,,,,,,
AFTGF20R78-1-21,American Force,AFW F20 ATOM SS,https://images.wheelpros.com/hAW0201.png,2952.60,2214.44,"22""","10""",6x5.5,,,,,,78.1,3500,,,,,,
AFTGF20S72-1-21,American Force,AFW F20 ATOM SS,https://images.wheelpros.com/hAW0201.png,2952.60,2214.44,"22""","10""",5x5.0,,,,,,71.5,3500,,,,,,
AFTGF20W87-1-21,American Force,AFW F20 ATOM SS,https://images.wheelpros.com/hAW0201.png,2952.60,2214.44,"22""","10""",6x135,,,,,,87.1,3500,,,,,,
AFTH09D22-1-21,American Force,AFW 09 LIBERTY SS,https://images.wheelpros.com/hAW0091.png,3051.40,2288.56,"22""","11""",8x6.5,,,,,,122,3500,,,,,,
AFTH09F25-1-21,American Force,AFW 09 LIBERTY SS,https://images.wheelpros.com/hAW0091.png,3051.40,2288.56,"22""","11""",8x170,,,,,,125.2,3500,,,,,,
AFTH09G24-1-21,American Force,AFW 09 LIBERTY SS,https://images.wheelpros.com/hAW0091.png,3051.40,2288.56,"22""","11""",8x180,,,,,,124.1,3500,,,,,,
