sku,brand,name,photo_url,price,cost,diameter,width,bolt_pattern,model,model_other,color,backspacing,offset,center_bore,load_rating,exposed_lugs,material,structure,style,number_of_spokes,year_introduced
AFTVCK20N77-5-21,American Force,WRAITH,https://americanforcewheels.com/content/uploads/2020/04/WRAITH-CC-BLK.jpg,11506.40,8779.80,"30""","16""",5x5.5,,,"Black,Milled",,,,,Yes,,,,,
AFTECK19F25-1,American Force,BLUR,https://americanforcewheels.com/content/uploads/2020/03/CK19_BLUR_CC.jpg,3591.00,2843.28,"20""","12""",8x170,,,Polished ,,,,,Yes,,,,,
AFTECK19F25-5-21,American Force,BLUR,https://americanforcewheels.com/content/uploads/2020/04/BLUR-CC-BLK.jpg,4123.00,3242.24,"20""","12""",8x170,,,"Black,Milled",,,,,Yes,,,,,
AFTJCK19F25-1,American Force,BLUR,https://americanforcewheels.com/content/uploads/2020/03/CK19_BLUR_CC.jpg,3990.00,3142.48,"22""","12""",8x170,,,Polished ,,,,,Yes,,,,,
AFTJCK19F25-5-21,American Force,BLUR,https://americanforcewheels.com/content/uploads/2020/04/BLUR-CC-BLK.jpg,4522.00,3541.52,"22""","12""",8x170,,,"Black,Milled",,,,,Yes,,,,,
AFTKCK19F25-1,American Force,BLUR,https://americanforcewheels.com/content/uploads/2020/03/CK19_BLUR_CC.jpg,4389.00,3441.76,"22""","14""",8x170,,,Polished ,,,,,Yes,,,,,
AFTKCK19F25-5-21,American Force,BLUR,https://americanforcewheels.com/content/uploads/2020/04/BLUR-CC-BLK.jpg,4921.00,3840.76,"22""","14""",8x170,,,"Black,Milled",,,,,Yes,,,,,
,American Force,BLUR,https://americanforcewheels.com/content/uploads/2020/03/CK19_BLUR_CC.jpg,4788.00,3741.00,"22""","16""",8x170,,,Polished ,,,,,Yes,,,,,
,American Force,BLUR,https://americanforcewheels.com/content/uploads/2020/04/BLUR-CC-BLK.jpg,5320.00,4140.00,"22""","16""",8x170,,,"Black,Milled",,,,,Yes,,,,,
AFTNCK19F25-1,American Force,BLUR,https://americanforcewheels.com/content/uploads/2020/03/CK19_BLUR_CC.jpg,5187.00,4040.24,"24""","12""",8x170,,,Polished ,,,,,Yes,,,,,
AFTNCK19F25-5-21,American Force,BLUR,https://americanforcewheels.com/content/uploads/2020/04/BLUR-CC-BLK.jpg,5719.00,4439.24,"24""","12""",8x170,,,"Black,Milled",,,,,Yes,,,,,
AFTPCK19F25-1,American Force,BLUR,https://americanforcewheels.com/content/uploads/2020/03/CK19_BLUR_CC.jpg,6585.40,5089.04,"24""","14""",8x170,,,Polished ,,,,,Yes,,,,,
AFTPCK19F25-5-21,American Force,BLUR,https://americanforcewheels.com/content/uploads/2020/04/BLUR-CC-BLK.jpg,7117.40,5488.04,"24""","14""",8x170,,,"Black,Milled",,,,,Yes,,,,,
,American Force,BLUR,https://americanforcewheels.com/content/uploads/2020/03/CK19_BLUR_CC.jpg,7383.40,5687.56,"24""","16""",8x170,,,Polished ,,,,,Yes,,,,,
,American Force,BLUR,https://americanforcewheels.com/content/uploads/2020/04/BLUR-CC-BLK.jpg,7915.40,6086.56,"24""","16""",8x170,,,"Black,Milled",,,,,Yes,,,,,
AFTVCK19F25-1,American Force,BLUR,https://americanforcewheels.com/content/uploads/2020/03/CK19_BLUR_CC.jpg,10974.40,8380.80,"30""","16""",8x170,,,Polished ,,,,,Yes,,,,,
AFTVCK19F25-5-21,American Force,BLUR,https://americanforcewheels.com/content/uploads/2020/04/BLUR-CC-BLK.jpg,11506.40,8779.80,"30""","16""",8x170,,,"Black,Milled",,,,,Yes,,,,,
AFTECK19F23-1,American Force,BLUR,https://americanforcewheels.com/content/uploads/2020/03/CK19_BLUR_CC.jpg,3591.00,2843.28,"20""","12""",8x6.5,,,Polished ,,,,,Yes,,,,,
AFTECK19F23-5-21,American Force,BLUR,https://americanforcewheels.com/content/uploads/2020/04/BLUR-CC-BLK.jpg,4123.00,3242.24,"20""","12""",8x6.5,,,"Black,Milled",,,,,Yes,,,,,
AFTJCK19F23-1,American Force,BLUR,https://americanforcewheels.com/content/uploads/2020/03/CK19_BLUR_CC.jpg,3990.00,3142.48,"22""","12""",8x6.5,,,Polished ,,,,,Yes,,,,,
AFTJCK19F23-5-21,American Force,BLUR,https://americanforcewheels.com/content/uploads/2020/04/BLUR-CC-BLK.jpg,4522.00,3541.52,"22""","12""",8x6.5,,,"Black,Milled",,,,,Yes,,,,,
AFTKCK19F23-1,American Force,BLUR,https://americanforcewheels.com/content/uploads/2020/03/CK19_BLUR_CC.jpg,4389.00,3441.76,"22""","14""",8x6.5,,,Polished ,,,,,Yes,,,,,
AFTKCK19F23-5-21,American Force,BLUR,https://americanforcewheels.com/content/uploads/2020/04/BLUR-CC-BLK.jpg,4921.00,3840.76,"22""","14""",8x6.5,,,"Black,Milled",,,,,Yes,,,,,
,American Force,BLUR,https://americanforcewheels.com/content/uploads/2020/03/CK19_BLUR_CC.jpg,4788.00,3741.00,"22""","16""",8x6.5,,,Polished ,,,,,Yes,,,,,
,American Force,BLUR,https://americanforcewheels.com/content/uploads/2020/04/BLUR-CC-BLK.jpg,5320.00,4140.00,"22""","16""",8x6.5,,,"Black,Milled",,,,,Yes,,,,,
AFTNCK19F23-1,American Force,BLUR,https://americanforcewheels.com/content/uploads/2020/03/CK19_BLUR_CC.jpg,5187.00,4040.24,"24""","12""",8x6.5,,,Polished ,,,,,Yes,,,,,
AFTNCK19F23-5-21,American Force,BLUR,https://americanforcewheels.com/content/uploads/2020/04/BLUR-CC-BLK.jpg,5719.00,4439.24,"24""","12""",8x6.5,,,"Black,Milled",,,,,Yes,,,,,
AFTPCK19F23-1,American Force,BLUR,https://americanforcewheels.com/content/uploads/2020/03/CK19_BLUR_CC.jpg,6585.40,5089.04,"24""","14""",8x6.5,,,Polished ,,,,,Yes,,,,,
AFTPCK19F23-5-21,American Force,BLUR,https://americanforcewheels.com/content/uploads/2020/04/BLUR-CC-BLK.jpg,7117.40,5488.04,"24""","14""",8x6.5,,,"Black,Milled",,,,,Yes,,,,,
,American Force,BLUR,https://americanforcewheels.com/content/uploads/2020/03/CK19_BLUR_CC.jpg,7383.40,5687.56,"24""","16""",8x6.5,,,Polished ,,,,,Yes,,,,,
,American Force,BLUR,https://americanforcewheels.com/content/uploads/2020/04/BLUR-CC-BLK.jpg,7915.40,6086.56,"24""","16""",8x6.5,,,"Black,Milled",,,,,Yes,,,,,
AFTVCK19F23-1,American Force,BLUR,https://americanforcewheels.com/content/uploads/2020/03/CK19_BLUR_CC.jpg,10974.40,8380.80,"30""","16""",8x6.5,,,Polished ,,,,,Yes,,,,,
AFTVCK19F23-5-21,American Force,BLUR,https://americanforcewheels.com/content/uploads/2020/04/BLUR-CC-BLK.jpg,11506.40,8779.80,"30""","16""",8x6.5,,,"Black,Milled",,,,,Yes,,,,,
AFTECK19G24-1,American Force,BLUR,https://americanforcewheels.com/content/uploads/2020/03/CK19_BLUR_CC.jpg,3591.00,2843.28,"20""","12""",8x180,,,Polished ,,,,,Yes,,,,,
AFTECK19G24-5-21,American Force,BLUR,https://americanforcewheels.com/content/uploads/2020/04/BLUR-CC-BLK.jpg,4123.00,3242.24,"20""","12""",8x180,,,"Black,Milled",,,,,Yes,,,,,
AFTJCK19G24-1,American Force,BLUR,https://americanforcewheels.com/content/uploads/2020/03/CK19_BLUR_CC.jpg,3990.00,3142.48,"22""","12""",8x180,,,Polished ,,,,,Yes,,,,,
AFTJCK19G24-5-21,American Force,BLUR,https://americanforcewheels.com/content/uploads/2020/04/BLUR-CC-BLK.jpg,4522.00,3541.52,"22""","12""",8x180,,,"Black,Milled",,,,,Yes,,,,,
AFTKCK19G24-1,American Force,BLUR,https://americanforcewheels.com/content/uploads/2020/03/CK19_BLUR_CC.jpg,4389.00,3441.76,"22""","14""",8x180,,,Polished ,,,,,Yes,,,,,
AFTKCK19G24-5-21,American Force,BLUR,https://americanforcewheels.com/content/uploads/2020/04/BLUR-CC-BLK.jpg,4921.00,3840.76,"22""","14""",8x180,,,"Black,Milled",,,,,Yes,,,,,
,American Force,BLUR,https://americanforcewheels.com/content/uploads/2020/03/CK19_BLUR_CC.jpg,4788.00,3741.00,"22""","16""",8x180,,,Polished ,,,,,Yes,,,,,
,American Force,BLUR,https://americanforcewheels.com/content/uploads/2020/04/BLUR-CC-BLK.jpg,5320.00,4140.00,"22""","16""",8x180,,,"Black,Milled",,,,,Yes,,,,,
AFTNCK19G24-1,American Force,BLUR,https://americanforcewheels.com/content/uploads/2020/03/CK19_BLUR_CC.jpg,5187.00,4040.24,"24""","12""",8x180,,,Polished ,,,,,Yes,,,,,
AFTNCK19G24-5-21,American Force,BLUR,https://americanforcewheels.com/content/uploads/2020/04/BLUR-CC-BLK.jpg,5719.00,4439.24,"24""","12""",8x180,,,"Black,Milled",,,,,Yes,,,,,
AFTPCK19G24-1,American Force,BLUR,https://americanforcewheels.com/content/uploads/2020/03/CK19_BLUR_CC.jpg,6585.40,5089.04,"24""","14""",8x180,,,Polished ,,,,,Yes,,,,,
AFTPCK19G24-5-21,American Force,BLUR,https://americanforcewheels.com/content/uploads/2020/04/BLUR-CC-BLK.jpg,7117.40,5488.04,"24""","14""",8x180,,,"Black,Milled",,,,,Yes,,,,,
,American Force,BLUR,https://americanforcewheels.com/content/uploads/2020/03/CK19_BLUR_CC.jpg,7383.40,5687.56,"24""","16""",8x180,,,Polished ,,,,,Yes,,,,,
,American Force,BLUR,https://americanforcewheels.com/content/uploads/2020/04/BLUR-CC-BLK.jpg,7915.40,6086.56,"24""","16""",8x180,,,"Black,Milled",,,,,Yes,,,,,
AFTVCK19G24-1,American Force,BLUR,https://americanforcewheels.com/content/uploads/2020/03/CK19_BLUR_CC.jpg,10974.40,8380.80,"30""","16""",8x180,,,Polished ,,,,,Yes,,,,,
AFTVCK19G24-5-21,American Force,BLUR,https://americanforcewheels.com/content/uploads/2020/04/BLUR-CC-BLK.jpg,11506.40,8779.80,"30""","16""",8x180,,,"Black,Milled",,,,,Yes,,,,,
AFTECK19R79-1,American Force,BLUR,https://americanforcewheels.com/content/uploads/2020/03/CK19_BLUR_CC.jpg,3591.00,2843.28,"20""","12""",6x5.5,,,Polished ,,,,,Yes,,,,,
AFTECK19R79-5-21,American Force,BLUR,https://americanforcewheels.com/content/uploads/2020/04/BLUR-CC-BLK.jpg,4123.00,3242.24,"20""","12""",6x5.5,,,"Black,Milled",,,,,Yes,,,,,
AFTJCK19R79-1,American Force,BLUR,https://americanforcewheels.com/content/uploads/2020/03/CK19_BLUR_CC.jpg,3990.00,3142.48,"22""","12""",6x5.5,,,Polished ,,,,,Yes,,,,,
AFTJCK19R79-5-21,American Force,BLUR,https://americanforcewheels.com/content/uploads/2020/04/BLUR-CC-BLK.jpg,4522.00,3541.52,"22""","12""",6x5.5,,,"Black,Milled",,,,,Yes,,,,,
AFTKCK19R79-1,American Force,BLUR,https://americanforcewheels.com/content/uploads/2020/03/CK19_BLUR_CC.jpg,4389.00,3441.76,"22""","14""",6x5.5,,,Polished ,,,,,Yes,,,,,
AFTKCK19R79-5-21,American Force,BLUR,https://americanforcewheels.com/content/uploads/2020/04/BLUR-CC-BLK.jpg,4921.00,3840.76,"22""","14""",6x5.5,,,"Black,Milled",,,,,Yes,,,,,
,American Force,BLUR,https://americanforcewheels.com/content/uploads/2020/03/CK19_BLUR_CC.jpg,4788.00,3741.00,"22""","16""",6x5.5,,,Polished ,,,,,Yes,,,,,
,American Force,BLUR,https://americanforcewheels.com/content/uploads/2020/04/BLUR-CC-BLK.jpg,5320.00,4140.00,"22""","16""",6x5.5,,,"Black,Milled",,,,,Yes,,,,,
AFTNCK19R79-1,American Force,BLUR,https://americanforcewheels.com/content/uploads/2020/03/CK19_BLUR_CC.jpg,5187.00,4040.24,"24""","12""",6x5.5,,,Polished ,,,,,Yes,,,,,
AFTNCK19R79-5-21,American Force,BLUR,https://americanforcewheels.com/content/uploads/2020/04/BLUR-CC-BLK.jpg,5719.00,4439.24,"24""","12""",6x5.5,,,"Black,Milled",,,,,Yes,,,,,
AFTPCK19R79-1,American Force,BLUR,https://americanforcewheels.com/content/uploads/2020/03/CK19_BLUR_CC.jpg,6585.40,5089.04,"24""","14""",6x5.5,,,Polished ,,,,,Yes,,,,,
AFTPCK19R79-5-21,American Force,BLUR,https://americanforcewheels.com/content/uploads/2020/04/BLUR-CC-BLK.jpg,7117.40,5488.04,"24""","14""",6x5.5,,,"Black,Milled",,,,,Yes,,,,,
,American Force,BLUR,https://americanforcewheels.com/content/uploads/2020/03/CK19_BLUR_CC.jpg,7383.40,5687.56,"24""","16""",6x5.5,,,Polished ,,,,,Yes,,,,,
,American Force,BLUR,https://americanforcewheels.com/content/uploads/2020/04/BLUR-CC-BLK.jpg,7915.40,6086.56,"24""","16""",6x5.5,,,"Black,Milled",,,,,Yes,,,,,
AFTVCK19R79-1,American Force,BLUR,https://americanforcewheels.com/content/uploads/2020/03/CK19_BLUR_CC.jpg,10974.40,8380.80,"30""","16""",6x5.5,,,Polished ,,,,,Yes,,,,,
AFTVCK19R79-5-21,American Force,BLUR,https://americanforcewheels.com/content/uploads/2020/04/BLUR-CC-BLK.jpg,11506.40,8779.80,"30""","16""",6x5.5,,,"Black,Milled",,,,,Yes,,,,,
AFTECK19W87-1,American Force,BLUR,https://americanforcewheels.com/content/uploads/2020/03/CK19_BLUR_CC.jpg,3591.00,2843.28,"20""","12""",6x135,,,Polished ,,,,,Yes,,,,,
AFTECK19W87-5-21,American Force,BLUR,https://americanforcewheels.com/content/uploads/2020/04/BLUR-CC-BLK.jpg,4123.00,3242.24,"20""","12""",6x135,,,"Black,Milled",,,,,Yes,,,,,
AFTJCK19W87-1,American Force,BLUR,https://americanforcewheels.com/content/uploads/2020/03/CK19_BLUR_CC.jpg,3990.00,3142.48,"22""","12""",6x135,,,Polished ,,,,,Yes,,,,,
AFTJCK19W87-5-21,American Force,BLUR,https://americanforcewheels.com/content/uploads/2020/04/BLUR-CC-BLK.jpg,4522.00,3541.52,"22""","12""",6x135,,,"Black,Milled",,,,,Yes,,,,,
AFTKCK19W87-1,American Force,BLUR,https://americanforcewheels.com/content/uploads/2020/03/CK19_BLUR_CC.jpg,4389.00,3441.76,"22""","14""",6x135,,,Polished ,,,,,Yes,,,,,
AFTKCK19W87-5-21,American Force,BLUR,https://americanforcewheels.com/content/uploads/2020/04/BLUR-CC-BLK.jpg,4921.00,3840.76,"22""","14""",6x135,,,"Black,Milled",,,,,Yes,,,,,
,American Force,BLUR,https://americanforcewheels.com/content/uploads/2020/03/CK19_BLUR_CC.jpg,4788.00,3741.00,"22""","16""",6x135,,,Polished ,,,,,Yes,,,,,
,American Force,BLUR,https://americanforcewheels.com/content/uploads/2020/04/BLUR-CC-BLK.jpg,5320.00,4140.00,"22""","16""",6x135,,,"Black,Milled",,,,,Yes,,,,,
AFTNCK19W87-1,American Force,BLUR,https://americanforcewheels.com/content/uploads/2020/03/CK19_BLUR_CC.jpg,5187.00,4040.24,"24""","12""",6x135,,,Polished ,,,,,Yes,,,,,
AFTNCK19W87-5-21,American Force,BLUR,https://americanforcewheels.com/content/uploads/2020/04/BLUR-CC-BLK.jpg,5719.00,4439.24,"24""","12""",6x135,,,"Black,Milled",,,,,Yes,,,,,
AFTPCK19W87-1,American Force,BLUR,https://americanforcewheels.com/content/uploads/2020/03/CK19_BLUR_CC.jpg,6585.40,5089.04,"24""","14""",6x135,,,Polished ,,,,,Yes,,,,,
AFTPCK19W87-5-21,American Force,BLUR,https://americanforcewheels.com/content/uploads/2020/04/BLUR-CC-BLK.jpg,7117.40,5488.04,"24""","14""",6x135,,,"Black,Milled",,,,,Yes,,,,,
,American Force,BLUR,https://americanforcewheels.com/content/uploads/2020/03/CK19_BLUR_CC.jpg,7383.40,5687.56,"24""","16""",6x135,,,Polished ,,,,,Yes,,,,,
,American Force,BLUR,https://americanforcewheels.com/content/uploads/2020/04/BLUR-CC-BLK.jpg,7915.40,6086.56,"24""","16""",6x135,,,"Black,Milled",,,,,Yes,,,,,
AFTVCK19W87-1,American Force,BLUR,https://americanforcewheels.com/content/uploads/2020/03/CK19_BLUR_CC.jpg,10974.40,8380.80,"30""","16""",6x135,,,Polished ,,,,,Yes,,,,,
AFTVCK19W87-5-21,American Force,BLUR,https://americanforcewheels.com/content/uploads/2020/04/BLUR-CC-BLK.jpg,11506.40,8779.80,"30""","16""",6x135,,,"Black,Milled",,,,,Yes,,,,,
AFTECK19N77-1,American Force,BLUR,https://americanforcewheels.com/content/uploads/2020/03/CK19_BLUR_CC.jpg,3591.00,2843.28,"20""","12""",5x5.5,,,Polished ,,,,,Yes,,,,,
AFTECK19N77-5-21,American Force,BLUR,https://americanforcewheels.com/content/uploads/2020/04/BLUR-CC-BLK.jpg,4123.00,3242.24,"20""","12""",5x5.5,,,"Black,Milled",,,,,Yes,,,,,
AFTJCK19N77-1,American Force,BLUR,https://americanforcewheels.com/content/uploads/2020/03/CK19_BLUR_CC.jpg,3990.00,3142.48,"22""","12""",5x5.5,,,Polished ,,,,,Yes,,,,,
AFTJCK19N77-5-21,American Force,BLUR,https://americanforcewheels.com/content/uploads/2020/04/BLUR-CC-BLK.jpg,4522.00,3541.52,"22""","12""",5x5.5,,,"Black,Milled",,,,,Yes,,,,,
AFTKCK19N77-1,American Force,BLUR,https://americanforcewheels.com/content/uploads/2020/03/CK19_BLUR_CC.jpg,4389.00,3441.76,"22""","14""",5x5.5,,,Polished ,,,,,Yes,,,,,
AFTKCK19N77-5-21,American Force,BLUR,https://americanforcewheels.com/content/uploads/2020/04/BLUR-CC-BLK.jpg,4921.00,3840.76,"22""","14""",5x5.5,,,"Black,Milled",,,,,Yes,,,,,
,American Force,BLUR,https://americanforcewheels.com/content/uploads/2020/03/CK19_BLUR_CC.jpg,4788.00,3741.00,"22""","16""",5x5.5,,,Polished ,,,,,Yes,,,,,
,American Force,BLUR,https://americanforcewheels.com/content/uploads/2020/04/BLUR-CC-BLK.jpg,5320.00,4140.00,"22""","16""",5x5.5,,,"Black,Milled",,,,,Yes,,,,,
AFTNCK19N77-1,American Force,BLUR,https://americanforcewheels.com/content/uploads/2020/03/CK19_BLUR_CC.jpg,5187.00,4040.24,"24""","12""",5x5.5,,,Polished ,,,,,Yes,,,,,
AFTNCK19N77-5-21,American Force,BLUR,https://americanforcewheels.com/content/uploads/2020/04/BLUR-CC-BLK.jpg,5719.00,4439.24,"24""","12""",5x5.5,,,"Black,Milled",,,,,Yes,,,,,
AFTPCK19N77-1,American Force,BLUR,https://americanforcewheels.com/content/uploads/2020/03/CK19_BLUR_CC.jpg,6585.40,5089.04,"24""","14""",5x5.5,,,Polished ,,,,,Yes,,,,,
AFTPCK19N77-5-21,American Force,BLUR,https://americanforcewheels.com/content/uploads/2020/04/BLUR-CC-BLK.jpg,7117.40,5488.04,"24""","14""",5x5.5,,,"Black,Milled",,,,,Yes,,,,,
,American Force,BLUR,https://americanforcewheels.com/content/uploads/2020/03/CK19_BLUR_CC.jpg,7383.40,5687.56,"24""","16""",5x5.5,,,Polished ,,,,,Yes,,,,,
,American Force,BLUR,https://americanforcewheels.com/content/uploads/2020/04/BLUR-CC-BLK.jpg,7915.40,6086.56,"24""","16""",5x5.5,,,"Black,Milled",,,,,Yes,,,,,
AFTVCK19N77-1,American Force,BLUR,https://americanforcewheels.com/content/uploads/2020/03/CK19_BLUR_CC.jpg,10974.40,8380.80,"30""","16""",5x5.5,,,Polished ,,,,,Yes,,,,,
AFTVCK19N77-5-21,American Force,BLUR,https://americanforcewheels.com/content/uploads/2020/04/BLUR-CC-BLK.jpg,11506.40,8779.80,"30""","16""",5x5.5,,,"Black,Milled",,,,,Yes,,,,,
AFTECK18F25-1,American Force,PANIC ,https://americanforcewheels.com/content/uploads/2020/03/CK18_PANIC_CC.jpg,3591.00,2843.28,"20""","12""",8x170,,,Polished ,,,,,Yes,,,,,
AFTECK18F25-5-21,American Force,PANIC ,https://americanforcewheels.com/content/uploads/2020/04/PANIC-CC-BLK.jpg,4123.00,3242.24,"20""","12""",8x170,,,"Black,Milled",,,,,Yes,,,,,
AFTJCK18F25-1,American Force,PANIC ,https://americanforcewheels.com/content/uploads/2020/03/CK18_PANIC_CC.jpg,3990.00,3142.48,"22""","12""",8x170,,,Polished ,,,,,Yes,,,,,
AFTJCK18F25-5-21,American Force,PANIC ,https://americanforcewheels.com/content/uploads/2020/04/PANIC-CC-BLK.jpg,4522.00,3541.52,"22""","12""",8x170,,,"Black,Milled",,,,,Yes,,,,,
AFTKCK18F25-1,American Force,PANIC ,https://americanforcewheels.com/content/uploads/2020/03/CK18_PANIC_CC.jpg,4389.00,3441.76,"22""","14""",8x170,,,Polished ,,,,,Yes,,,,,
AFTKCK18F25-5-21,American Force,PANIC ,https://americanforcewheels.com/content/uploads/2020/04/PANIC-CC-BLK.jpg,4921.00,3840.76,"22""","14""",8x170,,,"Black,Milled",,,,,Yes,,,,,
,American Force,PANIC ,https://americanforcewheels.com/content/uploads/2020/03/CK18_PANIC_CC.jpg,4788.00,3741.00,"22""","16""",8x170,,,Polished ,,,,,Yes,,,,,
,American Force,PANIC ,https://americanforcewheels.com/content/uploads/2020/04/PANIC-CC-BLK.jpg,5320.00,4140.00,"22""","16""",8x170,,,"Black,Milled",,,,,Yes,,,,,
AFTNCK18F25-1,American Force,PANIC ,https://americanforcewheels.com/content/uploads/2020/03/CK18_PANIC_CC.jpg,5187.00,4040.24,"24""","12""",8x170,,,Polished ,,,,,Yes,,,,,
AFTNCK18F25,American Force,PANIC ,https://americanforcewheels.com/content/uploads/2020/04/PANIC-CC-BLK.jpg,5719.00,4439.24,"24""","12""",8x170,,,"Black,Milled",,,,,Yes,,,,,
AFTPCK18F25-1,American Force,PANIC ,https://americanforcewheels.com/content/uploads/2020/03/CK18_PANIC_CC.jpg,6585.40,5089.04,"24""","14""",8x170,,,Polished ,,,,,Yes,,,,,
AFTPCK18F25-5-21,American Force,PANIC ,https://americanforcewheels.com/content/uploads/2020/04/PANIC-CC-BLK.jpg,7117.40,5488.04,"24""","14""",8x170,,,"Black,Milled",,,,,Yes,,,,,
,American Force,PANIC ,https://americanforcewheels.com/content/uploads/2020/03/CK18_PANIC_CC.jpg,7383.40,5687.56,"24""","16""",8x170,,,Polished ,,,,,Yes,,,,,
,American Force,PANIC ,https://americanforcewheels.com/content/uploads/2020/04/PANIC-CC-BLK.jpg,7915.40,6086.56,"24""","16""",8x170,,,"Black,Milled",,,,,Yes,,,,,
AFTVCK18F25-1,American Force,PANIC ,https://americanforcewheels.com/content/uploads/2020/03/CK18_PANIC_CC.jpg,10974.40,8380.80,"30""","16""",8x170,,,Polished ,,,,,Yes,,,,,
AFTVCK18F25-5-21,American Force,PANIC ,https://americanforcewheels.com/content/uploads/2020/04/PANIC-CC-BLK.jpg,11506.40,8779.80,"30""","16""",8x170,,,"Black,Milled",,,,,Yes,,,,,
