sku,brand,name,photo_url,price,cost,diameter,width,bolt_pattern,model,model_other,color,backspacing,offset,center_bore,load_rating,exposed_lugs,material,structure,style,number_of_spokes,year_introduced
AFF10122128180,American Force,RAPID,https://americanforcewheels.com/content/uploads/2020/03/F101_Rapid_SF.jpg,3131.20,2498.40,"22""","12""",8x180,,,Polished ,,,,,Yes,,,,,
AFF10122128180B,American Force,RAPID,https://americanforcewheels.com/content/uploads/2020/04/RAPID-SS-BLK.jpg,3663.20,2897.40,"22""","12""",8x180,,,"Black,Milled",,,,,Yes,,,,,
AFF10122148180,American Force,RAPID,https://americanforcewheels.com/content/uploads/2020/03/F101_Rapid_SF.jpg,3591.00,2843.24,"22""","14""",8x180,,,Polished ,,,,,Yes,,,,,
AFF10122148180B,American Force,RAPID,https://americanforcewheels.com/content/uploads/2020/04/RAPID-SS-BLK.jpg,4123.00,3242.24,"22""","14""",8x180,,,"Black,Milled",,,,,Yes,,,,,
AFF10124118180,American Force,RAPID,https://americanforcewheels.com/content/uploads/2020/03/F101_Rapid_SF.jpg,3351.60,2663.72,"24""","11""",8x180,,,Polished ,,,,,Yes,,,,,
AFF10124118180B,American Force,RAPID,https://americanforcewheels.com/content/uploads/2020/04/RAPID-SS-BLK.jpg,3883.60,3062.72,"24""","11""",8x180,,,"Black,Milled",,,,,Yes,,,,,
AFF10124128180,American Force,RAPID,https://americanforcewheels.com/content/uploads/2020/03/F101_Rapid_SF.jpg,3591.00,2843.24,"24""","12""",8x180,,,Polished ,,,,,Yes,,,,,
AFF10124128180B,American Force,RAPID,https://americanforcewheels.com/content/uploads/2020/04/RAPID-SS-BLK.jpg,4123.00,3242.24,"24""","12""",8x180,,,"Black,Milled",,,,,Yes,,,,,
AFF10124148180,American Force,RAPID,https://americanforcewheels.com/content/uploads/2020/03/F101_Rapid_SF.jpg,4248.40,3336.32,"24""","14""",8x180,,,Polished ,,,,,Yes,,,,,
AFF10124148180B,American Force,RAPID,https://americanforcewheels.com/content/uploads/2020/04/RAPID-SS-BLK.jpg,4780.40,3735.32,"24""","14""",8x180,,,"Black,Milled",,,,,Yes,,,,,
AFF10124168180,American Force,RAPID,https://americanforcewheels.com/content/uploads/2020/03/F101_Rapid_SF.jpg,4590.40,3592.80,"24""","16""",8x180,,,Polished ,,,,,Yes,,,,,
AFF10124168180B,American Force,RAPID,https://americanforcewheels.com/content/uploads/2020/04/RAPID-SS-BLK.jpg,5122.40,3991.84,"24""","16""",8x180,,,"Black,Milled",,,,,Yes,,,,,
AFF10126148180,American Force,RAPID,https://americanforcewheels.com/content/uploads/2020/03/F101_Rapid_SF.jpg,5844.40,4533.32,"26""","14""",8x180,,,Polished ,,,,,Yes,,,,,
AFF10126148180B,American Force,RAPID,https://americanforcewheels.com/content/uploads/2020/04/RAPID-SS-BLK.jpg,6376.40,4932.32,"26""","14""",8x180,,,"Black,Milled",,,,,Yes,,,,,
AFF10126168180,American Force,RAPID,https://americanforcewheels.com/content/uploads/2020/03/F101_Rapid_SF.jpg,6585.40,5089.04,"26""","16""",8x180,,,Polished ,,,,,Yes,,,,,
AFF10126168180B,American Force,RAPID,https://americanforcewheels.com/content/uploads/2020/04/RAPID-SS-BLK.jpg,7117.40,5488.04,"26""","16""",8x180,,,"Black,Milled",,,,,Yes,,,,,
AFF10120106139,American Force,RAPID,https://americanforcewheels.com/content/uploads/2020/03/F101_Rapid_SF.jpg,2394.00,1945.52,"20""","10""",6x5.5,,,Polished ,,,,,Yes,,,,,
AFF10120106139B,American Force,RAPID,https://americanforcewheels.com/content/uploads/2020/04/RAPID-SS-BLK.jpg,2926.00,2344.52,"20""","10""",6x5.5,,,"Black,Milled",,,,,Yes,,,,,
AFF10120126139,American Force,RAPID,https://americanforcewheels.com/content/uploads/2020/03/F101_Rapid_SF.jpg,2914.60,2335.96,"20""","12""",6x5.5,,,Polished ,,,,,Yes,,,,,
AFF10120126139B,American Force,RAPID,https://americanforcewheels.com/content/uploads/2020/04/RAPID-SS-BLK.jpg,3446.60,2734.96,"20""","12""",6x5.5,,,"Black,Milled",,,,,Yes,,,,,
AFF10120146139,American Force,RAPID,https://americanforcewheels.com/content/uploads/2020/03/F101_Rapid_SF.jpg,3351.60,2663.72,"20""","14""",6x5.5,,,Polished ,,,,,Yes,,,,,
AFF10120146139B,American Force,RAPID,https://americanforcewheels.com/content/uploads/2020/04/RAPID-SS-BLK.jpg,3883.60,3062.72,"20""","14""",6x5.5,,,"Black,Milled",,,,,Yes,,,,,
AFF10122106139,American Force,RAPID,https://americanforcewheels.com/content/uploads/2020/03/F101_Rapid_SF.jpg,2952.60,2364.44,"22""","10""",6x5.5,,,Polished ,,,,,Yes,,,,,
AFF10122106139B,American Force,RAPID,https://americanforcewheels.com/content/uploads/2020/04/RAPID-SS-BLK.jpg,3484.60,2763.44,"22""","10""",6x5.5,,,"Black,Milled",,,,,Yes,,,,,
AFF10122126139,American Force,RAPID,https://americanforcewheels.com/content/uploads/2020/03/F101_Rapid_SF.jpg,3131.20,2498.40,"22""","12""",6x5.5,,,Polished ,,,,,Yes,,,,,
AFF10122126139B,American Force,RAPID,https://americanforcewheels.com/content/uploads/2020/04/RAPID-SS-BLK.jpg,3663.20,2897.40,"22""","12""",6x5.5,,,"Black,Milled",,,,,Yes,,,,,
AFF10122146139,American Force,RAPID,https://americanforcewheels.com/content/uploads/2020/03/F101_Rapid_SF.jpg,3591.00,2843.24,"22""","14""",6x5.5,,,Polished ,,,,,Yes,,,,,
AFF10122146139B,American Force,RAPID,https://americanforcewheels.com/content/uploads/2020/04/RAPID-SS-BLK.jpg,4123.00,3242.24,"22""","14""",6x5.5,,,"Black,Milled",,,,,Yes,,,,,
AFF10124116139,American Force,RAPID,https://americanforcewheels.com/content/uploads/2020/03/F101_Rapid_SF.jpg,3351.60,2663.72,"24""","11""",6x5.5,,,Polished ,,,,,Yes,,,,,
AFF10124116139B,American Force,RAPID,https://americanforcewheels.com/content/uploads/2020/04/RAPID-SS-BLK.jpg,3883.60,3062.72,"24""","11""",6x5.5,,,"Black,Milled",,,,,Yes,,,,,
AFF10124126139,American Force,RAPID,https://americanforcewheels.com/content/uploads/2020/03/F101_Rapid_SF.jpg,3591.00,2843.24,"24""","12""",6x5.5,,,Polished ,,,,,Yes,,,,,
AFF10124126139B,American Force,RAPID,https://americanforcewheels.com/content/uploads/2020/04/RAPID-SS-BLK.jpg,4123.00,3242.24,"24""","12""",6x5.5,,,"Black,Milled",,,,,Yes,,,,,
AFF10124146139,American Force,RAPID,https://americanforcewheels.com/content/uploads/2020/03/F101_Rapid_SF.jpg,4248.40,3336.32,"24""","14""",6x5.5,,,Polished ,,,,,Yes,,,,,
AFF10124146139B,American Force,RAPID,https://americanforcewheels.com/content/uploads/2020/04/RAPID-SS-BLK.jpg,4780.40,3735.32,"24""","14""",6x5.5,,,"Black,Milled",,,,,Yes,,,,,
AFF10124166139,American Force,RAPID,https://americanforcewheels.com/content/uploads/2020/03/F101_Rapid_SF.jpg,4590.40,3592.80,"24""","16""",6x5.5,,,Polished ,,,,,Yes,,,,,
AFF10124166139B,American Force,RAPID,https://americanforcewheels.com/content/uploads/2020/04/RAPID-SS-BLK.jpg,5122.40,3991.84,"24""","16""",6x5.5,,,"Black,Milled",,,,,Yes,,,,,
AFF10126146139,American Force,RAPID,https://americanforcewheels.com/content/uploads/2020/03/F101_Rapid_SF.jpg,5844.40,4533.32,"26""","14""",6x5.5,,,Polished ,,,,,Yes,,,,,
AFF10126146139B,American Force,RAPID,https://americanforcewheels.com/content/uploads/2020/04/RAPID-SS-BLK.jpg,6376.40,4932.32,"26""","14""",6x5.5,,,"Black,Milled",,,,,Yes,,,,,
AFF10126166139,American Force,RAPID,https://americanforcewheels.com/content/uploads/2020/03/F101_Rapid_SF.jpg,6585.40,5089.04,"26""","16""",6x5.5,,,Polished ,,,,,Yes,,,,,
AFF10126166139B,American Force,RAPID,https://americanforcewheels.com/content/uploads/2020/04/RAPID-SS-BLK.jpg,7117.40,5488.04,"26""","16""",6x5.5,,,"Black,Milled",,,,,Yes,,,,,
AFF10120106135,American Force,RAPID,https://americanforcewheels.com/content/uploads/2020/03/F101_Rapid_SF.jpg,2394.00,1945.52,"20""","10""",6x135,,,Polished ,,,,,Yes,,,,,
AFF10120106135B,American Force,RAPID,https://americanforcewheels.com/content/uploads/2020/04/RAPID-SS-BLK.jpg,2926.00,2344.52,"20""","10""",6x135,,,"Black,Milled",,,,,Yes,,,,,
AFF10120126135,American Force,RAPID,https://americanforcewheels.com/content/uploads/2020/03/F101_Rapid_SF.jpg,2914.60,2335.96,"20""","12""",6x135,,,Polished ,,,,,Yes,,,,,
AFF10120126135B,American Force,RAPID,https://americanforcewheels.com/content/uploads/2020/04/RAPID-SS-BLK.jpg,3446.60,2734.96,"20""","12""",6x135,,,"Black,Milled",,,,,Yes,,,,,
AFF10120146135,American Force,RAPID,https://americanforcewheels.com/content/uploads/2020/03/F101_Rapid_SF.jpg,3351.60,2663.72,"20""","14""",6x135,,,Polished ,,,,,Yes,,,,,
AFF10120146135B,American Force,RAPID,https://americanforcewheels.com/content/uploads/2020/04/RAPID-SS-BLK.jpg,3883.60,3062.72,"20""","14""",6x135,,,"Black,Milled",,,,,Yes,,,,,
AFF10122106135,American Force,RAPID,https://americanforcewheels.com/content/uploads/2020/03/F101_Rapid_SF.jpg,2952.60,2364.44,"22""","10""",6x135,,,Polished ,,,,,Yes,,,,,
AFF10122106135B,American Force,RAPID,https://americanforcewheels.com/content/uploads/2020/04/RAPID-SS-BLK.jpg,3484.60,2763.44,"22""","10""",6x135,,,"Black,Milled",,,,,Yes,,,,,
AFF10122126135,American Force,RAPID,https://americanforcewheels.com/content/uploads/2020/03/F101_Rapid_SF.jpg,3131.20,2498.40,"22""","12""",6x135,,,Polished ,,,,,Yes,,,,,
AFF10122126135B,American Force,RAPID,https://americanforcewheels.com/content/uploads/2020/04/RAPID-SS-BLK.jpg,3663.20,2897.40,"22""","12""",6x135,,,"Black,Milled",,,,,Yes,,,,,
AFF10122146135,American Force,RAPID,https://americanforcewheels.com/content/uploads/2020/03/F101_Rapid_SF.jpg,3591.00,2843.24,"22""","14""",6x135,,,Polished ,,,,,Yes,,,,,
AFF10122146135B,American Force,RAPID,https://americanforcewheels.com/content/uploads/2020/04/RAPID-SS-BLK.jpg,4123.00,3242.24,"22""","14""",6x135,,,"Black,Milled",,,,,Yes,,,,,
AFF10124116135,American Force,RAPID,https://americanforcewheels.com/content/uploads/2020/03/F101_Rapid_SF.jpg,3351.60,2663.72,"24""","11""",6x135,,,Polished ,,,,,Yes,,,,,
AFF10124116135B,American Force,RAPID,https://americanforcewheels.com/content/uploads/2020/04/RAPID-SS-BLK.jpg,3883.60,3062.72,"24""","11""",6x135,,,"Black,Milled",,,,,Yes,,,,,
AFF10124126135,American Force,RAPID,https://americanforcewheels.com/content/uploads/2020/03/F101_Rapid_SF.jpg,3591.00,2843.24,"24""","12""",6x135,,,Polished ,,,,,Yes,,,,,
AFF10124126135B,American Force,RAPID,https://americanforcewheels.com/content/uploads/2020/04/RAPID-SS-BLK.jpg,4123.00,3242.24,"24""","12""",6x135,,,"Black,Milled",,,,,Yes,,,,,
AFF101241446135,American Force,RAPID,https://americanforcewheels.com/content/uploads/2020/03/F101_Rapid_SF.jpg,4248.40,3336.32,"24""","14""",6x135,,,Polished ,,,,,Yes,,,,,
AFF10124146135B,American Force,RAPID,https://americanforcewheels.com/content/uploads/2020/04/RAPID-SS-BLK.jpg,4780.40,3735.32,"24""","14""",6x135,,,"Black,Milled",,,,,Yes,,,,,
AFF10124166135,American Force,RAPID,https://americanforcewheels.com/content/uploads/2020/03/F101_Rapid_SF.jpg,4590.40,3592.80,"24""","16""",6x135,,,Polished ,,,,,Yes,,,,,
AFF10124166135B,American Force,RAPID,https://americanforcewheels.com/content/uploads/2020/04/RAPID-SS-BLK.jpg,5122.40,3991.84,"24""","16""",6x135,,,"Black,Milled",,,,,Yes,,,,,
AFF10126146135,American Force,RAPID,https://americanforcewheels.com/content/uploads/2020/03/F101_Rapid_SF.jpg,5844.40,4533.32,"26""","14""",6x135,,,Polished ,,,,,Yes,,,,,
AFF10126146135B,American Force,RAPID,https://americanforcewheels.com/content/uploads/2020/04/RAPID-SS-BLK.jpg,6376.40,4932.32,"26""","14""",6x135,,,"Black,Milled",,,,,Yes,,,,,
AFF10126166135,American Force,RAPID,https://americanforcewheels.com/content/uploads/2020/03/F101_Rapid_SF.jpg,6585.40,5089.04,"26""","16""",6x135,,,Polished ,,,,,Yes,,,,,
AFF10126166135B,American Force,RAPID,https://americanforcewheels.com/content/uploads/2020/04/RAPID-SS-BLK.jpg,7117.40,5488.04,"26""","16""",6x135,,,"Black,Milled",,,,,Yes,,,,,
AFF10120105139,American Force,RAPID,https://americanforcewheels.com/content/uploads/2020/03/F101_Rapid_SF.jpg,2394.00,1945.52,"20""","10""",5x5.5,,,Polished ,,,,,Yes,,,,,
AFF10120105139B,American Force,RAPID,https://americanforcewheels.com/content/uploads/2020/04/RAPID-SS-BLK.jpg,2926.00,2344.52,"20""","10""",5x5.5,,,"Black,Milled",,,,,Yes,,,,,
AFF10120125139,American Force,RAPID,https://americanforcewheels.com/content/uploads/2020/03/F101_Rapid_SF.jpg,2914.60,2335.96,"20""","12""",5x5.5,,,Polished ,,,,,Yes,,,,,
AFF10120125139B,American Force,RAPID,https://americanforcewheels.com/content/uploads/2020/04/RAPID-SS-BLK.jpg,3446.60,2734.96,"20""","12""",5x5.5,,,"Black,Milled",,,,,Yes,,,,,
AFF10120145139,American Force,RAPID,https://americanforcewheels.com/content/uploads/2020/03/F101_Rapid_SF.jpg,3351.60,2663.72,"20""","14""",5x5.5,,,Polished ,,,,,Yes,,,,,
AFF10120145139B,American Force,RAPID,https://americanforcewheels.com/content/uploads/2020/04/RAPID-SS-BLK.jpg,3883.60,3062.72,"20""","14""",5x5.5,,,"Black,Milled",,,,,Yes,,,,,
AFF10122105139,American Force,RAPID,https://americanforcewheels.com/content/uploads/2020/03/F101_Rapid_SF.jpg,2952.60,2364.44,"22""","10""",5x5.5,,,Polished ,,,,,Yes,,,,,
AFF10122105139B,American Force,RAPID,https://americanforcewheels.com/content/uploads/2020/04/RAPID-SS-BLK.jpg,3484.60,2763.44,"22""","10""",5x5.5,,,"Black,Milled",,,,,Yes,,,,,
AFF10122125139,American Force,RAPID,https://americanforcewheels.com/content/uploads/2020/03/F101_Rapid_SF.jpg,3131.20,2498.40,"22""","12""",5x5.5,,,Polished ,,,,,Yes,,,,,
AFF10122125139B,American Force,RAPID,https://americanforcewheels.com/content/uploads/2020/04/RAPID-SS-BLK.jpg,3663.20,2897.40,"22""","12""",5x5.5,,,"Black,Milled",,,,,Yes,,,,,
AFF10122145139,American Force,RAPID,https://americanforcewheels.com/content/uploads/2020/03/F101_Rapid_SF.jpg,3591.00,2843.24,"22""","14""",5x5.5,,,Polished ,,,,,Yes,,,,,
AFF10122145139B,American Force,RAPID,https://americanforcewheels.com/content/uploads/2020/04/RAPID-SS-BLK.jpg,4123.00,3242.24,"22""","14""",5x5.5,,,"Black,Milled",,,,,Yes,,,,,
AFF10124115139,American Force,RAPID,https://americanforcewheels.com/content/uploads/2020/03/F101_Rapid_SF.jpg,3351.60,2663.72,"24""","11""",5x5.5,,,Polished ,,,,,Yes,,,,,
AFF10124115139B,American Force,RAPID,https://americanforcewheels.com/content/uploads/2020/04/RAPID-SS-BLK.jpg,3883.60,3062.72,"24""","11""",5x5.5,,,"Black,Milled",,,,,Yes,,,,,
AFF10124125139,American Force,RAPID,https://americanforcewheels.com/content/uploads/2020/03/F101_Rapid_SF.jpg,3591.00,2843.24,"24""","12""",5x5.5,,,Polished ,,,,,Yes,,,,,
AFF10124125139B,American Force,RAPID,https://americanforcewheels.com/content/uploads/2020/04/RAPID-SS-BLK.jpg,4123.00,3242.24,"24""","12""",5x5.5,,,"Black,Milled",,,,,Yes,,,,,
AFF10124145139,American Force,RAPID,https://americanforcewheels.com/content/uploads/2020/03/F101_Rapid_SF.jpg,4248.40,3336.32,"24""","14""",5x5.5,,,Polished ,,,,,Yes,,,,,
AFF10124145139B,American Force,RAPID,https://americanforcewheels.com/content/uploads/2020/04/RAPID-SS-BLK.jpg,4780.40,3735.32,"24""","14""",5x5.5,,,"Black,Milled",,,,,Yes,,,,,
AFF10124165139,American Force,RAPID,https://americanforcewheels.com/content/uploads/2020/03/F101_Rapid_SF.jpg,4590.40,3592.80,"24""","16""",5x5.5,,,Polished ,,,,,Yes,,,,,
AFF10124165139B,American Force,RAPID,https://americanforcewheels.com/content/uploads/2020/04/RAPID-SS-BLK.jpg,5122.40,3991.84,"24""","16""",5x5.5,,,"Black,Milled",,,,,Yes,,,,,
AFF10126145139,American Force,RAPID,https://americanforcewheels.com/content/uploads/2020/03/F101_Rapid_SF.jpg,5844.40,4533.32,"26""","14""",5x5.5,,,Polished ,,,,,Yes,,,,,
AFF10126145139B,American Force,RAPID,https://americanforcewheels.com/content/uploads/2020/04/RAPID-SS-BLK.jpg,6376.40,4932.32,"26""","14""",5x5.5,,,"Black,Milled",,,,,Yes,,,,,
AFF10126165139,American Force,RAPID,https://americanforcewheels.com/content/uploads/2020/03/F101_Rapid_SF.jpg,6585.40,5089.04,"26""","16""",5x5.5,,,Polished ,,,,,Yes,,,,,
AFF10126164139B,American Force,RAPID,https://americanforcewheels.com/content/uploads/2020/04/RAPID-SS-BLK.jpg,7117.40,5488.04,"26""","16""",5x5.5,,,"Black,Milled",,,,,Yes,,,,,
AFTDG77F25-1,American Force,LUCKY,https://americanforcewheels.com/content/uploads/2020/03/G77_LUCKY_SS.jpg,2394.00,1945.52,"20""","10""",8x170,,,Polished ,,,,,Yes,,,,,
AFTDG77F25-5-21,American Force,LUCKY,https://americanforcewheels.com/content/uploads/2017/06/LUCKY-SS-BLK.jpg,2926.00,2344.52,"20""","10""",8x170,,,"Black,Milled",,,,,Yes,,,,,
AFTEG77F25-1,American Force,LUCKY,https://americanforcewheels.com/content/uploads/2020/03/G77_LUCKY_SS.jpg,2914.60,2335.96,"20""","12""",8x170,,,Polished ,,,,,Yes,,,,,
AFTEG77F25-5-21,American Force,LUCKY,https://americanforcewheels.com/content/uploads/2017/06/LUCKY-SS-BLK.jpg,3446.60,2734.96,"20""","12""",8x170,,,"Black,Milled",,,,,Yes,,,,,
AFTFG77F25-1,American Force,LUCKY,https://americanforcewheels.com/content/uploads/2020/03/G77_LUCKY_SS.jpg,3351.60,2663.72,"20""","14""",8x170,,,Polished ,,,,,Yes,,,,,
AFTFG77F25-5-21,American Force,LUCKY,https://americanforcewheels.com/content/uploads/2017/06/LUCKY-SS-BLK.jpg,3883.60,3062.72,"20""","14""",8x170,,,"Black,Milled",,,,,Yes,,,,,
AFTGG77F25-1,American Force,LUCKY,https://americanforcewheels.com/content/uploads/2020/03/G77_LUCKY_SS.jpg,2952.60,2364.44,"22""","10""",8x170,,,Polished ,,,,,Yes,,,,,
AFTGG77F25-5-21,American Force,LUCKY,https://americanforcewheels.com/content/uploads/2017/06/LUCKY-SS-BLK.jpg,3484.60,2763.44,"22""","10""",8x170,,,"Black,Milled",,,,,Yes,,,,,
AFTJG77F25-1,American Force,LUCKY,https://americanforcewheels.com/content/uploads/2020/03/G77_LUCKY_SS.jpg,3131.20,2498.40,"22""","12""",8x170,,,Polished ,,,,,Yes,,,,,
AFTJG77F25-5-21,American Force,LUCKY,https://americanforcewheels.com/content/uploads/2017/06/LUCKY-SS-BLK.jpg,3663.20,2897.40,"22""","12""",8x170,,,"Black,Milled",,,,,Yes,,,,,
AFTKG77F25-1,American Force,LUCKY,https://americanforcewheels.com/content/uploads/2020/03/G77_LUCKY_SS.jpg,3591.00,2843.24,"22""","14""",8x170,,,Polished ,,,,,Yes,,,,,
AFTKG77F25-5-21,American Force,LUCKY,https://americanforcewheels.com/content/uploads/2017/06/LUCKY-SS-BLK.jpg,4123.00,3242.24,"22""","14""",8x170,,,"Black,Milled",,,,,Yes,,,,,
