sku,brand,name,photo_url,price,cost,diameter,width,bolt_pattern,model,model_other,color,backspacing,offset,center_bore,load_rating,exposed_lugs,material,structure,style,number_of_spokes,year_introduced
XD85221088418N,XD,XD852 GAUNTLET,https://images.wheelpros.com/hXD8524.png,1384.00,1038.00,"20""","10""",8x180,,,,,,124.2,3640,,,,,,
XD85221088718N,XD,XD852 GAUNTLET,https://images.wheelpros.com/hXD8527.png,1348.00,1011.00,"20""","10""",8x180,,,,,,124.2,3640,,,,,,
XD85229000400,XD,XD852 GAUNTLET,https://images.wheelpros.com/hXD8524.png,1312.00,984.00,"20""","9""",,,,,,,78.1,2500,,,,,,
XD85229000700,XD,XD852 GAUNTLET,https://images.wheelpros.com/hXD8527.png,1280.00,960.00,"20""","9""",,,,,,,78.1,2500,,,,,,
XD85229035400,XD,XD852 GAUNTLET,https://images.wheelpros.com/hXD8524.png,1216.00,912.00,"20""","9""","5x5.0,5.5",,,,,,78.1,2500,,,,,,
XD85229035700,XD,XD852 GAUNTLET,https://images.wheelpros.com/hXD8527.png,1184.00,888.00,"20""","9""","5x5.0,5.5",,,,,,78.1,2500,,,,,,
XD85229067400,XD,XD852 GAUNTLET,https://images.wheelpros.com/hXD8524.png,1216.00,912.00,"20""","9""","6x135,5.5",,,,,,106.1,2500,,,,,,
XD85229067700,XD,XD852 GAUNTLET,https://images.wheelpros.com/hXD8527.png,1184.00,888.00,"20""","9""","6x135,5.5",,,,,,106.1,2500,,,,,,
XD85229078400,XD,XD852 GAUNTLET,https://images.wheelpros.com/hXD8524.png,1216.00,912.00,"20""","9""","6x120,5.5",,,,,,78.1,2500,,,,,,
XD85229078700,XD,XD852 GAUNTLET,https://images.wheelpros.com/hXD8527.png,1184.00,888.00,"20""","9""","6x120,5.5",,,,,,78.1,2500,,,,,,
XD85229080400,XD,XD852 GAUNTLET,https://images.wheelpros.com/hXD8524.png,1216.00,912.00,"20""","9""",8x6.5,,,,,,125.1,3640,,,,,,
XD85229080700,XD,XD852 GAUNTLET,https://images.wheelpros.com/hXD8527.png,1184.00,888.00,"20""","9""",8x6.5,,,,,,125.1,3640,,,,,,
XD85229086400,XD,XD852 GAUNTLET,https://images.wheelpros.com/hXD8524.png,1216.00,912.00,"20""","9""","5x5.5,150",,,,,,110.1,2500,,,,,,
XD85229086700,XD,XD852 GAUNTLET,https://images.wheelpros.com/hXD8527.png,1184.00,888.00,"20""","9""","5x5.5,150",,,,,,110.1,2500,,,,,,
XD85229087400,XD,XD852 GAUNTLET,https://images.wheelpros.com/hXD8524.png,1216.00,912.00,"20""","9""",8x170,,,,,,125.1,3640,,,,,,
XD85229087700,XD,XD852 GAUNTLET,https://images.wheelpros.com/hXD8527.png,1184.00,888.00,"20""","9""",8x170,,,,,,125.1,3640,,,,,,
XD85229088400,XD,XD852 GAUNTLET,https://images.wheelpros.com/hXD8524.png,1216.00,912.00,"20""","9""",8x180,,,,,,124.2,3640,,,,,,
XD85229088700,XD,XD852 GAUNTLET,https://images.wheelpros.com/hXD8527.png,1184.00,888.00,"20""","9""",8x180,,,,,,124.2,3640,,,,,,
XD85279000400,XD,XD852 GAUNTLET,https://images.wheelpros.com/hXD8524.png,1156.00,867.00,"17""","9""",,,,,,,78.1,2500,,,,,,
XD85279000700,XD,XD852 GAUNTLET,https://images.wheelpros.com/hXD8527.png,1128.00,846.00,"17""","9""",,,,,,,78.1,2500,,,,,,
XD85279035400,XD,XD852 GAUNTLET,https://images.wheelpros.com/hXD8524.png,1060.00,795.00,"17""","9""","5x5.0,5.5",,,,,,78.1,2500,,,,,,
XD85279035700,XD,XD852 GAUNTLET,https://images.wheelpros.com/hXD8527.png,1032.00,774.00,"17""","9""","5x5.0,5.5",,,,,,78.1,2500,,,,,,
XD85279067400,XD,XD852 GAUNTLET,https://images.wheelpros.com/hXD8524.png,1060.00,795.00,"17""","9""","6x135,5.5",,,,,,106.1,2500,,,,,,
XD85279067700,XD,XD852 GAUNTLET,https://images.wheelpros.com/hXD8527.png,1032.00,774.00,"17""","9""","6x135,5.5",,,,,,106.1,2500,,,,,,
XD85421000318N,XD,XD854 REACTOR,https://images.wheelpros.com/hXD8543.png,1384.00,1038.00,"20""","10""",,,,,,,78.1,2500,,,,,,
XD85421000918N,XD,XD854 REACTOR,https://images.wheelpros.com/hXD8549.png,1420.00,1065.00,"20""","10""",,,,,,,78.1,2500,,,,,,
XD85421035318N,XD,XD854 REACTOR,https://images.wheelpros.com/hXD8543.png,1276.00,957.00,"20""","10""","5x5.0,5.5",,,,,,78.1,2500,,,,,,
XD85421035918N,XD,XD854 REACTOR,https://images.wheelpros.com/hXD8549.png,1312.00,984.00,"20""","10""","5x5.0,5.5",,,,,,78.1,2500,,,,,,
XD85421067318N,XD,XD854 REACTOR,https://images.wheelpros.com/hXD8543.png,1276.00,957.00,"20""","10""","6x135,5.5",,,,,,106.1,2500,,,,,,
XD85421067918N,XD,XD854 REACTOR,https://images.wheelpros.com/hXD8549.png,1312.00,984.00,"20""","10""","6x135,5.5",,,,,,106.1,2500,,,,,,
XD85421086318N,XD,XD854 REACTOR,https://images.wheelpros.com/hXD8543.png,1276.00,957.00,"20""","10""","5x5.5,150",,,,,,110.1,2500,,,,,,
XD85421086918N,XD,XD854 REACTOR,https://images.wheelpros.com/hXD8549.png,1312.00,984.00,"20""","10""","5x5.5,150",,,,,,110.1,2500,,,,,,
XD85429000300,XD,XD854 REACTOR,https://images.wheelpros.com/hXD8543.png,1216.00,912.00,"20""","9""",,,,,,,78.1,2500,,,,,,
XD85429000900,XD,XD854 REACTOR,https://images.wheelpros.com/hXD8549.png,1248.00,936.00,"20""","9""",,,,,,,78.1,2500,,,,,,
XD85429000918,XD,XD854 REACTOR,https://images.wheelpros.com/hXD8549.png,1248.00,936.00,"20""","9""",,,,,,,78.1,2500,,,,,,
XD85429035300,XD,XD854 REACTOR,https://images.wheelpros.com/hXD8543.png,1120.00,840.00,"20""","9""","5x5.0,5.5",,,,,,78.1,2500,,,,,,
XD85429035318,XD,XD854 REACTOR,https://images.wheelpros.com/hXD8543.png,1120.00,840.00,"20""","9""","5x5.0,5.5",,,,,,78.1,2500,,,,,,
XD85429035900,XD,XD854 REACTOR,https://images.wheelpros.com/hXD8549.png,1152.00,864.00,"20""","9""","5x5.0,5.5",,,,,,78.1,2500,,,,,,
XD85429035918,XD,XD854 REACTOR,https://images.wheelpros.com/hXD8549.png,1152.00,864.00,"20""","9""","5x5.0,5.5",,,,,,78.1,2500,,,,,,
XD85429067300,XD,XD854 REACTOR,https://images.wheelpros.com/hXD8543.png,1120.00,840.00,"20""","9""","6x135,5.5",,,,,,106.1,2500,,,,,,
XD85429067318,XD,XD854 REACTOR,https://images.wheelpros.com/hXD8543.png,1120.00,840.00,"20""","9""","6x135,5.5",,,,,,106.1,2500,,,,,,
XD85429067900,XD,XD854 REACTOR,https://images.wheelpros.com/hXD8549.png,1152.00,864.00,"20""","9""","6x135,5.5",,,,,,106.1,2500,,,,,,
XD85429067918,XD,XD854 REACTOR,https://images.wheelpros.com/hXD8549.png,1152.00,864.00,"20""","9""","6x135,5.5",,,,,,106.1,2500,,,,,,
XD85429070318,XD,XD854 REACTOR,https://images.wheelpros.com/hXD8543.png,1120.00,840.00,"20""","9""","6x4.5,5.5",,,,,,78.1,2500,,,,,,
XD85429078318,XD,XD854 REACTOR,https://images.wheelpros.com/hXD8543.png,1120.00,840.00,"20""","9""","6x120,5.5",,,,,,78.1,2500,,,,,,
XD85429086300,XD,XD854 REACTOR,https://images.wheelpros.com/hXD8543.png,1120.00,840.00,"20""","9""","5x5.5,150",,,,,,110.1,2500,,,,,,
XD85429086318,XD,XD854 REACTOR,https://images.wheelpros.com/hXD8543.png,1120.00,840.00,"20""","9""","5x5.5,150",,,,,,110.1,2500,,,,,,
XD85429086900,XD,XD854 REACTOR,https://images.wheelpros.com/hXD8549.png,1152.00,864.00,"20""","9""","5x5.5,150",,,,,,110.1,2500,,,,,,
XD85429086918,XD,XD854 REACTOR,https://images.wheelpros.com/hXD8549.png,1152.00,864.00,"20""","9""","5x5.5,150",,,,,,110.1,2500,,,,,,
XD85521050418N,XD,XD855 LUXE,https://images.wheelpros.com/hXD8554.png,1180.00,885.00,"20""","10""",5x5.0,,,,,,71.5,2500,,,,,,
XD85521063418N,XD,XD855 LUXE,https://images.wheelpros.com/hXD8554.png,1180.00,885.00,"20""","10""",6x135,,,,,,87.1,2500,,,,,,
XD85521068418N,XD,XD855 LUXE,https://images.wheelpros.com/hXD8554.png,1180.00,885.00,"20""","10""",6x5.5,,,,,,106.1,2500,,,,,,
XD85521085418N,XD,XD855 LUXE,https://images.wheelpros.com/hXD8554.png,1180.00,885.00,"20""","10""",5x5.5,,,,,,78.1,2500,,,,,,
XD85621035618N,XD,XD856 OMEGA,https://images.wheelpros.com/hXD8566.png,1396.00,1047.00,"20""","10""","5x5.0,5.5",,,,,,78.1,2500,,,,,,
XD85621035718N,XD,XD856 OMEGA,https://images.wheelpros.com/hXD8567.png,1344.00,1008.00,"20""","10""","5x5.0,5.5",,,,,,78.1,2500,,,,,,
XD85621035918N,XD,XD856 OMEGA,https://images.wheelpros.com/hXD8569.png,0.00,0.00,"20""","10""","5x5.0,5.5",,,,,,78.1,2500,,,,,,
XD85621067618N,XD,XD856 OMEGA,https://images.wheelpros.com/hXD8566.png,1396.00,1047.00,"20""","10""","6x135,5.5",,,,,,106.1,2500,,,,,,
XD85621067718N,XD,XD856 OMEGA,https://images.wheelpros.com/hXD8567.png,1344.00,1008.00,"20""","10""","6x135,5.5",,,,,,106.1,2500,,,,,,
XD85621067918N,XD,XD856 OMEGA,https://images.wheelpros.com/hXD8569.png,0.00,0.00,"20""","10""","6x135,5.5",,,,,,106.1,2500,,,,,,
XD85621080618N,XD,XD856 OMEGA,https://images.wheelpros.com/hXD8566.png,1396.00,1047.00,"20""","10""",8x6.5,,,,,,125.1,3640,,,,,,
XD85621080718N,XD,XD856 OMEGA,https://images.wheelpros.com/hXD8567.png,1344.00,1008.00,"20""","10""",8x6.5,,,,,,125.1,3640,,,,,,
XD85621080918N,XD,XD856 OMEGA,https://images.wheelpros.com/hXD8569.png,0.00,0.00,"20""","10""",8x6.5,,,,,,125.1,3640,,,,,,
XD85621087618N,XD,XD856 OMEGA,https://images.wheelpros.com/hXD8566.png,1396.00,1047.00,"20""","10""",8x170,,,,,,125.1,3640,,,,,,
XD85621087718N,XD,XD856 OMEGA,https://images.wheelpros.com/hXD8567.png,1344.00,1008.00,"20""","10""",8x170,,,,,,125.1,3640,,,,,,
XD85621087918N,XD,XD856 OMEGA,https://images.wheelpros.com/hXD8569.png,0.00,0.00,"20""","10""",8x170,,,,,,125.1,3640,,,,,,
XD85621088918N,XD,XD856 OMEGA,https://images.wheelpros.com/hXD8569.png,0.00,0.00,"20""","10""",8x180,,,,,,124.2,3640,,,,,,
XD85679035600,XD,XD856 OMEGA,https://images.wheelpros.com/hXD8566.png,1012.00,759.00,"17""","9""","5x5.0,5.5",,,,,,78.1,2500,,,,,,
XD85679035612N,XD,XD856 OMEGA,https://images.wheelpros.com/hXD8566.png,1012.00,759.00,"17""","9""","5x5.0,5.5",,,,,,78.1,2500,,,,,,
XD85679035618,XD,XD856 OMEGA,https://images.wheelpros.com/hXD8566.png,1012.00,759.00,"17""","9""","5x5.0,5.5",,,,,,78.1,2500,,,,,,
