sku,brand,name,photo_url,price,cost,diameter,width,bolt_pattern,model,model_other,color,backspacing,offset,center_bore,load_rating,exposed_lugs,material,structure,style,number_of_spokes,year_introduced
MO96229088900,Moto Metal,MO962,https://images.wheelpros.com/hMO9629.png,0.00,0.00,"20""","9""",8x180,,,,,,124.2,3600,,,,,,
MO96271000224N,Moto Metal,MO962,https://images.wheelpros.com/hMO9622.png,0.00,0.00,"17""","10""",,,,,,,78.3,2500,,,,,,
MO96271000324N,Moto Metal,MO962,https://images.wheelpros.com/hMO9623.png,0.00,0.00,"17""","10""",,,,,,,78.3,2500,,,,,,
MO96271000424N,Moto Metal,MO962,https://images.wheelpros.com/hMO9624.png,0.00,0.00,"17""","10""",,,,,,,78.3,2500,,,,,,
MO96271035224N,Moto Metal,MO962,https://images.wheelpros.com/hMO9622.png,1000.00,750.00,"17""","10""","5x5.0,5.5",,,,,,78.3,2500,,,,,,
MO96271035324N,Moto Metal,MO962,https://images.wheelpros.com/hMO9623.png,732.00,549.00,"17""","10""","5x5.0,5.5",,,,,,78.3,2500,,,,,,
MO96271035424N,Moto Metal,MO962,https://images.wheelpros.com/hMO9624.png,0.00,0.00,"17""","10""","5x5.0,5.5",,,,,,78.3,2500,,,,,,
MO96271067224N,Moto Metal,MO962,https://images.wheelpros.com/hMO9622.png,1000.00,750.00,"17""","10""","6x135,5.5",,,,,,106.25,2500,,,,,,
MO96271067324N,Moto Metal,MO962,https://images.wheelpros.com/hMO9623.png,732.00,549.00,"17""","10""","6x135,5.5",,,,,,106.25,2500,,,,,,
MO96271080224N,Moto Metal,MO962,https://images.wheelpros.com/hMO9622.png,1000.00,750.00,"17""","10""",8x6.5,,,,,,125.5,3640,,,,,,
MO96271080324N,Moto Metal,MO962,https://images.wheelpros.com/hMO9623.png,732.00,549.00,"17""","10""",8x6.5,,,,,,125.5,3640,,,,,,
MO96271087224N,Moto Metal,MO962,https://images.wheelpros.com/hMO9622.png,1000.00,750.00,"17""","10""",8x170,,,,,,125.5,3640,,,,,,
MO96271087324N,Moto Metal,MO962,https://images.wheelpros.com/hMO9623.png,732.00,549.00,"17""","10""",8x170,,,,,,125.5,3640,,,,,,
MO96271087424N,Moto Metal,MO962,https://images.wheelpros.com/hMO9624.png,0.00,0.00,"17""","10""",8x170,,,,,,125.5,3640,,,,,,
MO96271088224N,Moto Metal,MO962,https://images.wheelpros.com/hMO9622.png,0.00,0.00,"17""","10""",8x180,,,,,,124.2,3640,,,,,,
MO96271088324N,Moto Metal,MO962,https://images.wheelpros.com/hMO9623.png,732.00,549.00,"17""","10""",8x180,,,,,,124.2,3640,,,,,,
MO96281000224N,Moto Metal,MO962,https://images.wheelpros.com/hMO9622.png,0.00,0.00,"18""","10""",,,,,,,78.3,2500,,,,,,
MO96281000324N,Moto Metal,MO962,https://images.wheelpros.com/hMO9623.png,0.00,0.00,"18""","10""",,,,,,,78.3,2500,,,,,,
MO96281035224N,Moto Metal,MO962,https://images.wheelpros.com/hMO9622.png,1080.00,810.00,"18""","10""","5x5.0,5.5",,,,,,78.3,2500,,,,,,
MO96281035324N,Moto Metal,MO962,https://images.wheelpros.com/hMO9623.png,844.00,633.00,"18""","10""","5x5.0,5.5",,,,,,78.3,2500,,,,,,
MO96281035424N,Moto Metal,MO962,https://images.wheelpros.com/hMO9624.png,0.00,0.00,"18""","10""","5x5.0,5.5",,,,,,78.3,2500,,,,,,
MO96281063224N,Moto Metal,MO962,https://images.wheelpros.com/hMO9622.png,1080.00,810.00,"18""","10""",6x135,,,,,,87.1,2500,,,,,,
MO96281063324N,Moto Metal,MO962,https://images.wheelpros.com/hMO9623.png,844.00,633.00,"18""","10""",6x135,,,,,,87.1,2500,,,,,,
MO96281063424N,Moto Metal,MO962,https://images.wheelpros.com/hMO9624.png,0.00,0.00,"18""","10""",6x135,,,,,,87.1,2500,,,,,,
MO96281068224N,Moto Metal,MO962,https://images.wheelpros.com/hMO9622.png,1080.00,810.00,"18""","10""",6x5.5,,,,,,106.25,2500,,,,,,
MO96281068324N,Moto Metal,MO962,https://images.wheelpros.com/hMO9623.png,844.00,633.00,"18""","10""",6x5.5,,,,,,106.25,2500,,,,,,
MO96281080224N,Moto Metal,MO962,https://images.wheelpros.com/hMO9622.png,1080.00,810.00,"18""","10""",8x6.5,,,,,,125.5,3640,,,,,,
MO96281080324N,Moto Metal,MO962,https://images.wheelpros.com/hMO9623.png,844.00,633.00,"18""","10""",8x6.5,,,,,,125.5,3640,,,,,,
MO96281080424N,Moto Metal,MO962,https://images.wheelpros.com/hMO9624.png,0.00,0.00,"18""","10""",8x6.5,,,,,,125.5,3640,,,,,,
MO96281086224N,Moto Metal,MO962,https://images.wheelpros.com/hMO9622.png,1080.00,810.00,"18""","10""","5x5.5,150",,,,,,110.5,2500,,,,,,
MO96281086324N,Moto Metal,MO962,https://images.wheelpros.com/hMO9623.png,844.00,633.00,"18""","10""","5x5.5,150",,,,,,110.5,2500,,,,,,
MO96281087224N,Moto Metal,MO962,https://images.wheelpros.com/hMO9622.png,1080.00,810.00,"18""","10""",8x170,,,,,,125.5,3640,,,,,,
MO96281087324N,Moto Metal,MO962,https://images.wheelpros.com/hMO9623.png,844.00,633.00,"18""","10""",8x170,,,,,,125.5,3640,,,,,,
MO96281088224N,Moto Metal,MO962,https://images.wheelpros.com/hMO9622.png,1080.00,810.00,"18""","10""",8x180,,,,,,124.2,3640,,,,,,
MO96281088324N,Moto Metal,MO962,https://images.wheelpros.com/hMO9623.png,844.00,633.00,"18""","10""",8x180,,,,,,124.2,3640,,,,,,
MO96281200244N,Moto Metal,MO962,https://images.wheelpros.com/hMO9622.png,0.00,0.00,"18""","12""",,,,,,,78.3,2500,,,,,,
MO96281200344N,Moto Metal,MO962,https://images.wheelpros.com/hMO9623.png,0.00,0.00,"18""","12""",,,,,,,78.3,2500,,,,,,
MO96281235244N,Moto Metal,MO962,https://images.wheelpros.com/hMO9622.png,1172.00,879.00,"18""","12""","5x5.0,5.5",,,,,,78.3,2500,,,,,,
MO96281235344N,Moto Metal,MO962,https://images.wheelpros.com/hMO9623.png,940.00,705.00,"18""","12""","5x5.0,5.5",,,,,,78.3,2500,,,,,,
MO96281235444N,Moto Metal,MO962,https://images.wheelpros.com/hMO9624.png,0.00,0.00,"18""","12""","5x5.0,5.5",,,,,,78.3,2500,,,,,,
MO96281267244N,Moto Metal,MO962,https://images.wheelpros.com/hMO9622.png,1172.00,879.00,"18""","12""","6x135,5.5",,,,,,106.25,2500,,,,,,
MO96281267344N,Moto Metal,MO962,https://images.wheelpros.com/hMO9623.png,940.00,705.00,"18""","12""","6x135,5.5",,,,,,106.25,2500,,,,,,
MO96281280244N,Moto Metal,MO962,https://images.wheelpros.com/hMO9622.png,1172.00,879.00,"18""","12""",8x6.5,,,,,,125.5,3640,,,,,,
MO96281280344N,Moto Metal,MO962,https://images.wheelpros.com/hMO9623.png,940.00,705.00,"18""","12""",8x6.5,,,,,,125.5,3640,,,,,,
MO96281280444N,Moto Metal,MO962,https://images.wheelpros.com/hMO9624.png,0.00,0.00,"18""","12""",8x6.5,,,,,,125.5,3640,,,,,,
MO96281287244N,Moto Metal,MO962,https://images.wheelpros.com/hMO9622.png,1172.00,879.00,"18""","12""",8x170,,,,,,125.5,3640,,,,,,
MO96281287344N,Moto Metal,MO962,https://images.wheelpros.com/hMO9623.png,940.00,705.00,"18""","12""",8x170,,,,,,125.5,3640,,,,,,
MO96281287444N,Moto Metal,MO962,https://images.wheelpros.com/hMO9624.png,0.00,0.00,"18""","12""",8x170,,,,,,125.5,3640,,,,,,
MO96281288344N,Moto Metal,MO962,https://images.wheelpros.com/hMO9623.png,940.00,705.00,"18""","12""",8x180,,,,,,124.2,3640,,,,,,
MO96281288444N,Moto Metal,MO962,https://images.wheelpros.com/hMO9624.png,0.00,0.00,"18""","12""",8x180,,,,,,124.2,3640,,,,,,
MO96289000200,Moto Metal,MO962,https://images.wheelpros.com/hMO9622.png,0.00,0.00,"18""","9""",,,,,,,78.3,2500,,,,,,
MO96289000300,Moto Metal,MO962,https://images.wheelpros.com/hMO9623.png,948.00,711.00,"18""","9""",,,,,,,78.3,2500,,,,,,
MO96289000400,Moto Metal,MO962,https://images.wheelpros.com/hMO9624.png,0.00,0.00,"18""","9""",,,,,,,78.3,2500,,,,,,
MO96289035200,Moto Metal,MO962,https://images.wheelpros.com/hMO9622.png,1120.00,840.00,"18""","9""","5x5.0,5.5",,,,,,78.3,2500,,,,,,
MO96289035300,Moto Metal,MO962,https://images.wheelpros.com/hMO9623.png,852.00,639.00,"18""","9""","5x5.0,5.5",,,,,,78.3,2500,,,,,,
MO96289035400,Moto Metal,MO962,https://images.wheelpros.com/hMO9624.png,0.00,0.00,"18""","9""","5x5.0,5.5",,,,,,78.3,2500,,,,,,
MO96289063200,Moto Metal,MO962,https://images.wheelpros.com/hMO9622.png,1120.00,840.00,"18""","9""",6x135,,,,,,87.1,2500,,,,,,
MO96289063300,Moto Metal,MO962,https://images.wheelpros.com/hMO9623.png,852.00,639.00,"18""","9""",6x135,,,,,,87.1,2500,,,,,,
MO96289063400,Moto Metal,MO962,https://images.wheelpros.com/hMO9624.png,0.00,0.00,"18""","9""",6x135,,,,,,87.1,2500,,,,,,
MO96289068200,Moto Metal,MO962,https://images.wheelpros.com/hMO9622.png,1120.00,840.00,"18""","9""",6x5.5,,,,,,106.25,2500,,,,,,
MO96289068300,Moto Metal,MO962,https://images.wheelpros.com/hMO9623.png,852.00,639.00,"18""","9""",6x5.5,,,,,,106.25,2500,,,,,,
MO96289068400,Moto Metal,MO962,https://images.wheelpros.com/hMO9624.png,0.00,0.00,"18""","9""",6x5.5,,,,,,106.25,2500,,,,,,
MO96289080200,Moto Metal,MO962,https://images.wheelpros.com/hMO9622.png,1120.00,840.00,"18""","9""",8x6.5,,,,,,125.5,3640,,,,,,
MO96289080300,Moto Metal,MO962,https://images.wheelpros.com/hMO9623.png,852.00,639.00,"18""","9""",8x6.5,,,,,,125.5,3640,,,,,,
MO96289080400,Moto Metal,MO962,https://images.wheelpros.com/hMO9624.png,0.00,0.00,"18""","9""",8x6.5,,,,,,125.5,3640,,,,,,
MO96289086200,Moto Metal,MO962,https://images.wheelpros.com/hMO9622.png,1120.00,840.00,"18""","9""","5x5.5,150",,,,,,110.5,2500,,,,,,
MO96289086300,Moto Metal,MO962,https://images.wheelpros.com/hMO9623.png,852.00,639.00,"18""","9""","5x5.5,150",,,,,,110.5,2500,,,,,,
MO96289087200,Moto Metal,MO962,https://images.wheelpros.com/hMO9622.png,1120.00,840.00,"18""","9""",8x170,,,,,,125.5,3640,,,,,,
MO96289087300,Moto Metal,MO962,https://images.wheelpros.com/hMO9623.png,852.00,639.00,"18""","9""",8x170,,,,,,125.5,3640,,,,,,
MO96289088200,Moto Metal,MO962,https://images.wheelpros.com/hMO9622.png,1120.00,840.00,"18""","9""",8x180,,,,,,124.2,3640,,,,,,
MO96289088300,Moto Metal,MO962,https://images.wheelpros.com/hMO9623.png,852.00,639.00,"18""","9""",8x180,,,,,,124.2,3640,,,,,,
MO96289088300A,Moto Metal,MO962,https://images.wheelpros.com/hMO9623.png,0.00,0.00,"18""","9""",8x180,,,,,,124.2,3600,,,,,,
MO96366080794N,Moto Metal,MO963,https://images.wheelpros.com/hMO9637.png,744.00,558.00,"16""","6""",8x6.5,,,,,,125.5,3200,,,,,,
MO96366080799,Moto Metal,MO963,https://images.wheelpros.com/hMO9636.png,744.00,558.00,"16""","6""",8x6.5,,,,,,125.5,3200,,,,,,
MO96366080894N,Moto Metal,MO963,https://images.wheelpros.com/hMO9638.png,0.00,0.00,"16""","6""",8x6.5,,,,,,125.5,3200,,,,,,
MO96366080899,Moto Metal,MO963,https://images.wheelpros.com/hMO9639.png,0.00,0.00,"16""","6""",8x6.5,,,,,,125.5,3200,,,,,,
MO96366087794N,Moto Metal,MO963,https://images.wheelpros.com/hMO9637.png,744.00,558.00,"16""","6""",8x170,,,,,,125.5,3200,,,,,,
MO96366087799,Moto Metal,MO963,https://images.wheelpros.com/hMO9636.png,744.00,558.00,"16""","6""",8x170,,,,,,125.5,3200,,,,,,
MO96366087894N,Moto Metal,MO963,https://images.wheelpros.com/hMO9638.png,0.00,0.00,"16""","6""",8x170,,,,,,125.5,3200,,,,,,
MO96366087899,Moto Metal,MO963,https://images.wheelpros.com/hMO9639.png,0.00,0.00,"16""","6""",8x170,,,,,,125.5,3200,,,,,,
MO96376080794N,Moto Metal,MO963,https://images.wheelpros.com/hMO9637.png,844.00,633.00,"17""","6""",8x6.5,,,,,,125.5,3200,,,,,,
MO96376080799,Moto Metal,MO963,https://images.wheelpros.com/hMO9636.png,844.00,633.00,"17""","6""",8x6.5,,,,,,125.5,3200,,,,,,
MO96376080894N,Moto Metal,MO963,https://images.wheelpros.com/hMO9638.png,0.00,0.00,"17""","6""",8x6.5,,,,,,125.5,3200,,,,,,
MO96376080899,Moto Metal,MO963,https://images.wheelpros.com/hMO9639.png,0.00,0.00,"17""","6""",8x6.5,,,,,,125.5,3200,,,,,,
MO96376082794N,Moto Metal,MO963,https://images.wheelpros.com/hMO9637.png,0.00,0.00,"17""","6""",8x200,,,,,,142,3200,,,,,,
MO96376082799,Moto Metal,MO963,https://images.wheelpros.com/hMO9636.png,0.00,0.00,"17""","6""",8x200,,,,,,142,3200,,,,,,
MO96376082894N,Moto Metal,MO963,https://images.wheelpros.com/hMO9638.png,0.00,0.00,"17""","6""",8x200,,,,,,142,3200,,,,,,
MO96376089794N,Moto Metal,MO963,https://images.wheelpros.com/hMO9637.png,0.00,0.00,"17""","6""",8x210,,,,,,154.3,3200,,,,,,
MO96429068712N,Moto Metal,MO964,https://images.wheelpros.com/hMO9647.png,0.00,0.00,"20""","9""",6x5.5,,,,,,106.25,2500,,,,,,
MO96489068700,Moto Metal,MO964,https://images.wheelpros.com/hMO9647.png,0.00,0.00,"18""","9""",6x5.5,,,,,,106.25,2500,,,,,,
MO96589068300,Moto Metal,MO965,https://images.wheelpros.com/hMO9653.png,0.00,0.00,"18""","9""",6x5.5,,,,,,106.25,2500,,,,,,
MO96821080724N,Moto Metal,MO968,https://images.wheelpros.com/hMO9687.png,0.00,0.00,"20""","10""",8x6.5,,,,,,125.5,3600,,,,,,
MO96821087724N,Moto Metal,MO968,https://images.wheelpros.com/hMO9687.png,0.00,0.00,"20""","10""",8x170,,,,,,125.5,3600,,,,,,
MO96821288544N,Moto Metal,MO968,https://images.wheelpros.com/hMO9685.png,0.00,0.00,"20""","12""",8x180,,,,,,124.2,3600,,,,,,
MO96821288744N,Moto Metal,MO968,https://images.wheelpros.com/hMO9687.png,0.00,0.00,"20""","12""",8x180,,,,,,124.2,3600,,,,,,
MO96921250744N,Moto Metal,MO969,https://images.wheelpros.com/hMO9697.png,0.00,0.00,"20""","12""",5x5.0,,,,,,78.3,2500,,,,,,
MO96921263244N,Moto Metal,MO969,https://images.wheelpros.com/hMO9692.png,0.00,0.00,"20""","12""",6x135,,,,,,87.1,2500,,,,,,
MO96921288244N,Moto Metal,MO969,https://images.wheelpros.com/hMO9692.png,0.00,0.00,"20""","12""",8x180,,,,,,124.2,3600,,,,,,
MO96921288744N,Moto Metal,MO969,https://images.wheelpros.com/hMO9697.png,0.00,0.00,"20""","12""",8x180,,,,,,124.2,3600,,,,,,
MO96922263244N,Moto Metal,MO969,https://images.wheelpros.com/hMO9692.png,0.00,0.00,"22""","12""",6x135,,,,,,87.1,2500,,,,,,
MO96922268244N,Moto Metal,MO969,https://images.wheelpros.com/hMO9692.png,0.00,0.00,"22""","12""",6x5.5,,,,,,106.25,2500,,,,,,
MO96922280244N,Moto Metal,MO969,https://images.wheelpros.com/hMO9692.png,0.00,0.00,"22""","12""",8x6.5,,,,,,125.5,3600,,,,,,
